CustomerID,Recency,Frequency,Monetary,PC1,PC2
12544.0,35,1,372.7,-0.1896040483072617,-0.6431233275880381
12545.0,74,2,1000.39,-0.20624363457091263,-0.24480716519803003
12546.0,46,2,1161.5,-0.08830018872847799,-0.49093532297048237
12547.0,197,2,207.8,-0.7303195085375876,0.8325775713800894
12548.0,165,1,95.2,-0.7041121037355748,0.5208016357676541
12550.0,78,1,964.83,-0.31169404346074275,-0.22733592824350923
12551.0,357,1,168.0,-1.4300610402087088,2.261562820536995
12552.0,38,2,437.82,-0.10872849802510388,-0.5959177438816571
12553.0,7,10,3692.28,0.9399173890434224,-0.5929001093256582
12556.0,49,2,599.56,-0.1392389913555799,-0.48909129793756645
12557.0,15,5,11990.96,1.0544268080490409,-0.23244088859213596
12558.0,7,1,269.96,-0.09021464725089834,-0.9011326455439678
12559.0,310,2,561.71,-1.135696540356007,1.8710952734899997
12560.0,4,3,2134.01,0.22772753850866492,-0.8100925644969419
12561.0,302,1,238.85,-1.2156582415813852,1.7670367095937909
12562.0,7,7,3781.74,0.6830505774910208,-0.6402469058540416
12564.0,260,1,456.9,-1.0404036897122684,1.3967810899609499
12565.0,288,1,145.92,-1.1688860580185594,1.6361606046532515
12566.0,85,1,351.65,-0.38146665361588306,-0.19160167683152945
12567.0,22,10,9401.28,1.2842620013356367,-0.20008309481111886
12569.0,1,32,4124.69,2.9229934929368953,-0.25097373036943804
12571.0,39,2,519.61,-0.10678463746912853,-0.5831853511930616
12572.0,8,2,1020.42,0.04646959920106571,-0.8411649967203397
12573.0,226,1,160.54000000000002,-0.9317838465839973,1.0757567234865404
12574.0,315,1,218.45,-1.2665921919823648,1.8837601762812595
12576.0,35,5,1315.83,0.22759415910340638,-0.5321539646575352
12577.0,34,3,626.6,0.007496406760583102,-0.6064894873235293
12578.0,20,2,2794.51,0.12553259988409468,-0.6526850721281205
12579.0,77,1,440.42,-0.34476313162032185,-0.2599994906134035
12580.0,246,1,415.7,-0.9899938304367896,1.2682343858780616
12581.0,39,1,197.71,-0.217140008733827,-0.6148055612154376
12582.0,238,2,511.36,-0.8650865750316002,1.21727188816595
12583.0,2,15,7281.38,1.6499387996034125,-0.3909046642855438
12584.0,3,9,2338.15,0.7722057517635954,-0.7071991779954018
12585.0,233,2,2040.1,-0.7385466887210003,1.2408640663789199
12586.0,16,1,196.94000000000003,-0.12961826972013027,-0.8229762189428058
12587.0,7,1,144.0,-0.09907220829411809,-0.9068046218058998
12588.0,38,1,214.9,-0.2121235533795301,-0.6230808864984596
12589.0,28,2,646.68,-0.05596490148310875,-0.6770066886566141
12590.0,210,2,9864.26,-0.10077252724047649,1.385049848880833
12591.0,316,1,452.85,-1.2539167309912849,1.9033645941947945
12592.0,91,2,437.6,-0.3105492704483059,-0.11630994673492717
12593.0,108,3,418.1,-0.28893129562500186,0.05377666898958902
12594.0,37,10,3338.2200000000003,0.8007903223096109,-0.3373617048920091
12596.0,50,2,618.27,-0.14173094336396067,-0.4791993963779219
12597.0,18,4,3811.22,0.38008182743108165,-0.590751303570722
12598.0,9,8,3023.08,0.7098052132440481,-0.6391855095853111
12599.0,28,7,1032.58,0.4097678797968483,-0.5740043218894476
12600.0,28,10,2599.04,0.7830796935935215,-0.45209148112750924
12601.0,189,5,577.0600000000001,-0.4107341328497461,0.8281853951721828
12602.0,58,1,153.12,-0.29262089351239595,-0.44487502592066314
12603.0,21,1,739.1999999999999,-0.1105245507551817,-0.7533113088859968
12604.0,78,2,254.18,-0.27394802957280323,-0.24221142391546463
12607.0,59,1,1579.51,-0.1961241861898814,-0.3715953223254791
12609.0,77,3,1126.85,-0.12105462926818399,-0.1948394425276372
12610.0,22,5,2099.54,0.3322043949910488,-0.6145055974255418
12611.0,51,1,1193.32,-0.19282005442207234,-0.46138057533700744
12612.0,73,1,704.0400000000001,-0.3109946717077248,-0.2843262498718804
12613.0,56,5,3344.38,0.2902820709027354,-0.25077119566280814
12614.0,277,1,315.6,-1.1150699686183478,1.5442579946311163
12615.0,1,4,2291.19,0.3379226705803155,-0.8130378646654333
12616.0,94,2,713.3,-0.3025848702154317,-0.07674700938028371
12617.0,28,1,352.98,-0.16433723669335504,-0.7073570532472142
12618.0,21,1,177.31,-0.15003689574227877,-0.7786132042640298
12619.0,15,9,3641.24,0.8181478311116251,-0.5399283739126302
12620.0,14,3,1339.41,0.13377445478458383,-0.7553794801194453
12621.0,1,20,13689.67,2.5429762672375333,-0.02576358780493535
12622.0,231,1,180.1,-0.949446615053877,1.1218844630756462
12623.0,275,1,305.1,-1.1081930386942864,1.5256863985693951
12624.0,105,2,641.13,-0.34954401473374136,0.019546473977045113
12625.0,211,2,2683.82,-0.609511784617986,1.0707641710018587
12626.0,22,9,6620.48,1.0009957309825526,-0.3424275222871692
12627.0,10,7,4478.53,0.7206262065242237,-0.5817222942842744
12628.0,3,3,786.46,0.13677489368732088,-0.8798221044807356
12630.0,9,2,1270.88,0.06027440625719889,-0.8208373973304098
12631.0,56,1,640.5,-0.2507328291631342,-0.44102709561456344
12633.0,58,4,2163.98,0.11194131824876477,-0.30295086211329275
12635.0,89,2,1689.18,-0.21492233543193928,-0.07805010582729914
12637.0,66,8,6002.9,0.7023115386523755,0.010810991260818565
12638.0,32,1,671.69,-0.1571560020815145,-0.656807985822566
12639.0,238,1,486.1,-0.9545820946937208,1.1990093713663392
12640.0,23,3,1174.58,0.08791471386998824,-0.681357255968331
12641.0,114,1,185.9,-0.5035440334479558,0.06336693247106501
12642.0,24,3,1013.26,0.07276297530547184,-0.6795721016811194
12643.0,127,6,3344.64,0.10767662823733447,0.4088723068424923
12644.0,129,1,477.91,-0.5401244735176894,0.2122569964368307
12645.0,33,4,1775.18,0.1797919162064755,-0.5466932841952311
12646.0,4,2,1346.97,0.08466332361389951,-0.862658019346843
12647.0,21,12,3722.82,1.064196365340008,-0.43058330581078463
12648.0,154,1,318.05,-0.6465570772071639,0.43129326977415444
12649.0,106,3,623.51,-0.26687148220743806,0.04492749587732586
12650.0,2,1,314.44,-0.06804855860629819,-0.9443766652234662
12651.0,334,1,114.0,-1.3462824575488597,2.0509952169822
12652.0,330,1,919.98,-1.2743750105975147,2.051090917595282
12653.0,148,2,2209.85,-0.40295978363128415,0.4793097013434879
12654.0,10,5,601.98,0.2725871021143199,-0.7905333816897834
12656.0,16,5,4051.17,0.4922897340776213,-0.5809200816703648
12657.0,10,4,1643.18,0.25808550552422327,-0.760773226178342
12658.0,18,1,686.05,-0.10283913985620009,-0.7828528242249767
12659.0,29,1,91.68,-0.18651961159560657,-0.7100739963454262
12660.0,10,1,245.1,-0.10338575469625634,-0.8751039189331025
12662.0,0,11,3849.78,1.0653656124767035,-0.6320285624471859
12664.0,7,9,4881.88,0.9358513438888116,-0.5564575048044461
12665.0,324,1,63.0,-1.3117923272873588,1.9582047816433685
12667.0,57,1,620.13,-0.2559729034767629,-0.43289496566746505
12668.0,11,4,3807.15,0.40644915373478196,-0.6542803100452422
12669.0,150,3,2744.03,-0.2852920864371945,0.5385876567617601
12670.0,9,5,2996.05,0.44474677509649996,-0.6917778484664451
12672.0,329,1,225.9,-1.3193753656847145,2.010787118544203
12673.0,4,2,610.52,0.032875844808888506,-0.8958203480075282
12674.0,38,4,1970.6,0.17449569811021148,-0.4926465723496681
12676.0,24,6,1331.39,0.35829168988745375,-0.6138715356655899
12678.0,41,12,17628.46,1.9658939701602098,0.3765751959263919
12679.0,58,4,1113.02,0.038037361802414904,-0.35027556973666646
12680.0,0,4,862.81,0.2412860256071499,-0.8864071779205193
12681.0,14,22,13787.54,2.6757975651214023,0.13053569361660539
12682.0,3,31,12279.82,3.401131200475123,0.11722533097108162
12683.0,3,15,8476.57,1.7301774240965173,-0.32803589203172756
12684.0,7,7,2283.63,0.5777028419046606,-0.7077067689674355
12685.0,27,6,2863.08,0.45457784380938454,-0.5177513939188847
12686.0,371,1,89.14,-1.4889135700053766,2.3847032252390674
12688.0,113,1,4873.81,-0.17008055113440718,0.26541403467400243
12689.0,25,2,1247.61,-0.002284305389230556,-0.6770949947751704
12690.0,205,1,389.01,-0.8357571471911395,0.896007519613328
12691.0,27,6,1035.8,0.3260827331150801,-0.6000337754995713
12693.0,126,4,855.91,-0.23896273332487553,0.2535053354360505
12694.0,69,2,869.67,-0.19639768481780265,-0.2959404373472847
12695.0,6,4,582.1,0.1987004951767917,-0.8447511997443883
12697.0,28,3,957.59,0.05361764828377306,-0.6458813581127919
12700.0,7,4,4939.99,0.5013415356066316,-0.6394661102183221
12701.0,79,2,797.71,-0.23953441484013455,-0.20868688833083446
12702.0,19,1,219.0,-0.13948994270893167,-0.7948346856773688
12703.0,70,1,283.55,-0.32914076663294417,-0.33040907800903524
12704.0,6,8,2340.84,0.6732527464304295,-0.6970549349482578
12705.0,14,9,6868.29,1.0488830137618044,-0.40366376807366633
12707.0,291,1,603.42,-1.1481374040729404,1.6839099923446628
12708.0,29,10,2712.91,0.7872794334625048,-0.43791452668531905
12709.0,14,15,9706.52,1.7747839145861255,-0.17310797131184696
12710.0,96,3,1149.02,-0.19184092230933356,-0.02190270577806293
12712.0,28,13,4396.13,1.1726095075759502,-0.31979337611271763
12713.0,0,1,848.55,-0.02287442068169776,-0.9384244839589662
12714.0,8,5,4708.86,0.5689999536653433,-0.6236994393158589
12715.0,105,1,343.36,-0.45820255408376137,-0.010987162631545387
12716.0,3,2,1053.49,0.06783333176831481,-0.884922808469929
12717.0,150,2,1030.98,-0.4934737203668275,0.4443239902707684
12718.0,70,1,238.25,-0.332326281997011,-0.33244893609624965
12719.0,4,2,644.95,0.035296977126434204,-0.8942699658012855
12720.0,2,25,5781.73,2.421675027202851,-0.28718327848196396
12721.0,31,6,2656.13,0.4247944425211068,-0.4908727857022967
12722.0,84,4,997.63,-0.06907573968399741,-0.12018742255875685
12723.0,3,5,725.07,0.30789637397419534,-0.8483363759265511
12724.0,4,4,1031.41,0.237911460852543,-0.8426175607711859
12725.0,370,1,427.8,-1.4612912068345996,2.390903687578491
12726.0,27,7,2609.1,0.5244370873067807,-0.5120630486926461
12727.0,10,7,3980.7,0.6856185881203963,-0.604139569153103
12728.0,70,4,836.33,-0.0271113637468061,-0.25414222722165486
12729.0,113,1,453.01,-0.48095309686214516,0.06634549975220676
12731.0,23,12,18895.91,2.123559245659781,0.2707594124278889
12732.0,179,1,236.26,-0.747499765124614,0.6538450336383839
12733.0,233,1,383.95,-0.9427270903279974,1.149162605741405
12734.0,352,1,110.4,-1.415073260799516,2.2137221405143874
12735.0,314,2,779.5699999999999,-1.1356071208537943,1.9171030674467544
12736.0,332,1,234.0,-1.3302287118408973,2.0383000332909313
12738.0,371,1,155.35,-1.484257654503062,2.3876846602049495
12739.0,77,2,1013.04,-0.21677702278213934,-0.2170893640429836
12740.0,63,1,427.6,-0.2923575786134476,-0.38726824386814274
12743.0,133,2,540.13,-0.4632604996813845,0.2683813838382933
12744.0,51,7,21279.29,1.7459492959702307,0.5458406060864233
12747.0,1,11,4196.01,1.085905006870953,-0.6073884418870016
12748.0,0,209,33053.19,20.487368568602395,4.073762184111825
12749.0,3,5,4090.88,0.5445815719329082,-0.6967740194469255
12750.0,128,1,275.88,-0.5505236622717972,0.19411019897104625
12752.0,80,1,4366.78,-0.0800827596659439,-0.056047407018802876
12753.0,22,6,21429.39,1.779206935448101,0.27304221809057877
12754.0,235,3,3010.74,-0.5901869377564779,1.3197958068026134
12755.0,280,2,3811.95,-0.792908858012858,1.7459717960989238
12756.0,86,1,112.07999999999998,-0.402120965629367,-0.19334011846759647
12757.0,15,13,7834.650000000001,1.463907117496224,-0.2825989680745959
12758.0,116,2,2791.59,-0.24020686756031145,0.21592494144883978
12759.0,51,3,1531.44,0.006395139840482615,-0.4119049195328668
12762.0,7,2,1898.52,0.11202561376239906,-0.8106735620505201
12763.0,137,2,494.08,-0.48172934419089064,0.30250531581277973
12764.0,316,1,1693.88,-1.1666469708970721,1.9592481500882972
12766.0,3,7,6989.63,0.9238613623696438,-0.5319932463389491
12769.0,238,1,1143.6,-0.9083464136369013,1.2286165831178504
12770.0,210,1,1351.45,-0.7871161910148534,0.9845931266035969
12772.0,59,1,892.47,-0.2444371326739533,-0.4025327196817654
12775.0,16,5,1386.04,0.3048766532335735,-0.7009308318685473
12778.0,19,6,822.23,0.3415255770715252,-0.6820459533893568
12779.0,37,8,3981.36,0.6705777506992456,-0.3426512426683355
12781.0,63,2,826.74,-0.17657065753151913,-0.3521699182021368
12782.0,4,5,2330.92,0.41701278520919177,-0.7669755921474489
12783.0,1,6,2225.91,0.5087706044043594,-0.7817273027328662
12784.0,8,2,532.8199999999999,0.012181358770183278,-0.8631216148953008
12785.0,363,1,311.95,-1.442784297912696,2.3223412299563146
12787.0,9,3,463.66,0.09122957646505161,-0.8400614381564998
12789.0,64,1,91.85,-0.3197753093403078,-0.39333766896620265
12790.0,191,1,324.92,-0.7869569225002853,0.7664300792916686
12791.0,373,1,192.6,-1.4892535129924922,2.4074608082276634
12792.0,256,1,400.54,-1.029136360179232,1.3580456377500036
12793.0,334,2,545.48,-1.2282213738427827,2.0875498121965617
12794.0,52,2,860.41,-0.13231884947052894,-0.45019705578369856
12795.0,18,1,430.48,-0.12081093150287896,-0.7943611361752941
12797.0,365,1,254.03,-1.454472551483765,2.3378318747966853
12798.0,9,3,6977.04,0.5492532422929864,-0.5467640679997576
12802.0,186,1,427.58,-0.7606995913858969,0.7258059038398553
12808.0,36,3,483.65,-0.01017119275765152,-0.594827741669822
12809.0,177,1,489.31,-0.7220898865427204,0.6471410887661846
12811.0,260,3,514.85,-0.8608901696119783,1.433640696310458
12812.0,44,1,229.64,-0.23393291351599124,-0.5681208007755848
12814.0,101,1,125.92,-0.4582624390064398,-0.05697604399676287
12815.0,147,2,1063.46,-0.4797667712642026,0.41863839210636183
12816.0,95,2,572.2,-0.3163147297366494,-0.07405134890050082
12817.0,280,1,166.04,-1.1370100333683224,1.5646714827546608
12818.0,261,1,1542.08,-0.9679010154443506,1.4546961141314447
12820.0,2,4,942.34,0.2392633147908487,-0.8647271623497382
12821.0,213,1,92.72,-0.8870535642937899,0.955060711976687
12822.0,70,2,948.88,-0.1946352509646814,-0.28332422200670265
12823.0,74,5,1759.5,0.11029498211363394,-0.15924927866815636
12824.0,59,1,397.12,-0.2792703564176727,-0.4248383202005655
12826.0,2,7,1474.72,0.5398581809567448,-0.7893789231513021
12827.0,5,3,430.15,0.10410372776561404,-0.8777679553278687
12828.0,2,6,1018.71,0.42007213716500436,-0.8270381037713892
12829.0,336,2,293.0,-1.2535911697810225,2.0942794241572757
12830.0,37,6,6814.64,0.6943767600923523,-0.24931882037552927
12831.0,261,1,215.05,-1.0612183323003677,1.3949399799708242
12832.0,31,2,383.03,-0.08592782380231911,-0.6617306709341797
12833.0,144,1,417.38,-0.6014956770851739,0.3452721913062044
12834.0,282,1,312.38,-1.134334636425831,1.5893599512792345
12836.0,58,4,2610.36,0.1433309506596288,-0.2828503797077573
12837.0,172,1,134.1,-0.7280301695507442,0.5858990364403569
12838.0,33,2,671.95,-0.07322614031217552,-0.6306218278825637
12839.0,2,14,5591.42,1.4433808643438963,-0.4841285885417942
12840.0,143,4,2726.77,-0.17213306090732003,0.49158976436161
12841.0,4,25,3991.58,2.2881756195678205,-0.34969491563751787
12842.0,69,2,1118.99,-0.17886539584276656,-0.28471356277103105
12843.0,65,8,1702.26,0.4036963426947834,-0.19189613191882332
12844.0,28,2,325.96000000000004,-0.07851806897899186,-0.6914487037941724
12845.0,266,4,354.09,-0.8073215391037594,1.4978230800782157
12847.0,21,1,843.64,-0.10318028531096232,-0.7486083777904412
12849.0,30,2,1010.29,-0.038010985265765414,-0.6425345564099859
12851.0,96,1,131.81,-0.4388100156576308,-0.10195777059868075
12852.0,294,1,311.55,-1.1800847688551521,1.6979152640357238
12853.0,134,6,1957.1,-0.016549308127933225,0.4097371430576657
12854.0,78,3,1316.25,-0.11154358751293202,-0.17726137370736084
12855.0,372,1,38.1,-1.496310371829291,2.39145428570416
12856.0,7,6,2170.78,0.4820479560010695,-0.7299134617021256
12857.0,210,2,1106.4,-0.716628986100214,0.9906835895498979
12863.0,51,1,521.2,-0.24008382012839863,-0.49164612539392866
12864.0,137,1,147.12,-0.593846945367808,0.2697566544953576
12865.0,25,2,1568.23,0.0202618300639063,-0.662657482635597
12866.0,282,1,559.12,-1.1169837741536492,1.6004706485074744
12867.0,25,7,4009.34,0.6305178570697737,-0.4671090509804865
12868.0,185,6,1607.0600000000002,-0.23535427807376594,0.8554937713799021
12871.0,83,2,380.64,-0.2840935443469049,-0.19126997948037186
12872.0,326,2,599.97,-1.1939284361006477,2.0176083707054224
12873.0,281,1,374.0,-1.12619384447936,1.5830853080009568
12875.0,142,2,343.2300000000001,-0.5113754167047134,0.34095949653561164
12876.0,57,2,2218.02,-0.055889369973750956,-0.3438169516560233
12877.0,3,12,1535.77,0.9789397241691865,-0.6919551547018281
12878.0,235,2,854.99,-0.8294994249239117,1.2055973682319352
12879.0,44,3,573.22,-0.03433376971948919,-0.5183992812814621
12881.0,275,1,298.0,-1.1086923137292728,1.5253666857124586
12882.0,8,2,1463.04,0.07759482680466945,-0.8212338270390411
12883.0,24,4,703.47,0.13869763574616675,-0.6763968796303207
12884.0,87,1,309.05,-0.3920775982382213,-0.17542117269985405
12885.0,62,3,1175.22,-0.0605385220986477,-0.3284022019519894
12886.0,67,2,1378.4,-0.1530082793422092,-0.29113111697138305
